abn,name,category,entity_type,entity_status,sources,state,postcode,registration_date,age_years,gst_registered,gst_effective_from,is_current_entity,acn,main_trading_name,phone,email,business_url,found_at_url,updated_at
79006171035,Infinitev,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3173,2000-03-09 00:00:00,25,true,2000-07-01 00:00:00,true,006171035,INNOVATIVE MECHATRONICS GROUP PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:59:35.984457
63004939860,MFB Products Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3180,2000-03-09 00:00:00,25,true,2000-07-01 00:00:00,true,004939860,M.F.B. PRODUCTS PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:56.328036
23006903493,Electrolink,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2000-03-09 00:00:00,25,true,2000-07-01 00:00:00,true,006903493,ELECTROLINK PTY. LIMITED,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:12.903535
34004320361,Maton Guitars Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3128,2000-03-10 00:00:00,25,true,2000-07-01 00:00:00,true,004320361,MATON PROPRIETARY LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:54.021429
14003491727,4CONTROL AUTOMATION,"",Australian Private Company,Active,ABR-Search,NSW,2333,2000-03-10 00:00:00,25,true,2019-10-01 00:00:00,true,003491727,ADDING VALUE TO BUSINESS PTY LTD,"","","","",2026-02-19 00:45:08.729273
51005421670,Bainbridge Engineering Vic Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2000-03-10 00:00:00,25,true,2000-07-01 00:00:00,true,005421670,BAINBRIDGE ENGINEERING VIC. PTY. LTD.,"","","",https://semma.com.au/members-directory/,2026-02-19 00:56:54.926762
38073980999,Colterlec,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2304,2000-03-12 00:00:00,25,true,2000-07-01 00:00:00,true,073980999,COLTERLEC PTY LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:03.344068
28003337442,Seco Tools Australia Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2148,2000-03-12 00:00:00,25,true,2000-07-01 00:00:00,true,003337442,SECO TOOLS AUSTRALIA PTY LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:19.679707
58001215792,Mitsubishi Electric Australia Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2116,2000-03-13 00:00:00,25,true,2000-07-01 00:00:00,true,001215792,MITSUBISHI ELECTRIC AUSTRALIA PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:56.972119
54002699354,Defence Directory,Manufacturing,Australian Private Company,Active,SEMMA,VIC,2010,2000-03-13 00:00:00,25,true,2000-07-01 00:00:00,true,002699354,YAFFA MEDIA PTY LTD,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:07.110088
40003587488,Cammthane Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2527,2000-03-16 00:00:00,25,true,2000-07-01 00:00:00,true,003587488,CAMMTHANE PTY. LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 00:41:56.425125
94005178549,Baron Rubber,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3047,2000-03-17 00:00:00,25,true,2000-07-01 00:00:00,true,005178549,BARON RUBBER PROPRIETARY LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 00:41:46.526953
79069417563,Emona Instruments Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,2050,2000-03-17 00:00:00,25,true,2000-07-01 00:00:00,true,069417563,EMONA INSTRUMENTS PTY LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:14.462177
23000973035,Tycab Australia Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,2575,2000-03-17 00:00:00,25,true,2000-07-01 00:00:00,true,000973035,TYREE PROPERTIES PTY LTD,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:55.864178
93082130916,Value Added Personnel Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2000-03-17 00:00:00,25,true,2000-07-01 00:00:00,true,082130916,VALUE ADDED PERSONNEL PTY LTD,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:57.125609
55006919400,Lake Engineering Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2000-03-18 00:00:00,25,true,2000-07-01 00:00:00,true,006919400,LAKE ENGINEERING PTY. LTD.,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:29.28074
38000289958,Hobson Engineering Co Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2766,2000-03-20 00:00:00,25,true,2000-07-01 00:00:00,true,000289958,HOBSON ENGINEERING CO PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:30.563666
76081598772,Robotic Automation,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2761,2000-03-21 00:00:00,25,true,2000-07-01 00:00:00,true,081598772,ROBOTIC AUTOMATION PTY LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:17.140696
81000215092,Alstom Group,Manufacturing,Australian Private Company,Active,SEMMA,VIC,2150,2000-03-21 00:00:00,25,true,2000-07-01 00:00:00,true,000215092,GE POWER NZ HOLDINGS PTY LTD,"","","",https://semma.com.au/members-directory/,2026-02-19 00:56:46.406073
80004239696,Parish Engineering Company Pty Ltd,Manufacturing,Australian Private Company,Active,"AMTIL,SEMMA",VIC,3189,2000-03-22 00:00:00,25,true,2000-07-01 00:00:00,true,004239696,PARISH ENGINEERING COMPANY PROPRIETARY LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 01:01:39.665048
52003191302,TELEMETRICS PTY LTD,"",Australian Private Company,Active,ABR-Search,NSW,2061,2000-03-22 00:00:00,25,true,2000-07-01 00:00:00,true,003191302,TELEMETRICS PTY LTD,"","","","",2026-02-19 00:45:00.048889
94001831554,AUTOMATION CONSULTANTS AUSTRALIA PTY LTD,"",Australian Private Company,Active,ABR-Search,NSW,2067,2000-03-22 00:00:00,25,true,2000-07-01 00:00:00,true,001831554,AUTOMATION CONSULTANTS AUSTRALIA PTY LTD,"","","","",2026-02-19 00:45:18.164766
14067969466,Dormakaba Australia Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3803,2000-03-22 00:00:00,25,true,2000-07-01 00:00:00,true,067969466,DORMAKABA AUSTRALIA PTY LTD,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:08.000629
13077637104,Advatek Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3153,2000-03-23 00:00:00,25,true,2000-07-01 00:00:00,true,077637104,ADVATEK PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:41:26.084748
14006988530,Jenera,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3153,2000-03-23 00:00:00,25,true,2000-07-01 00:00:00,true,006988530,JENERA PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:39.215426
47058026314,Laser 3D,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3173,2000-03-23 00:00:00,25,true,2000-07-01 00:00:00,true,058026314,LASER IMAGING PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:45.680236
90005356230,G.T & J.A Jones Engineering Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2000-03-23 00:00:00,25,true,2000-07-01 00:00:00,true,005356230,G.T. & J.A. JONES (ENGINEERING) PTY. LTD.,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:19.813271
47005126876,Schmalz Australia,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3153,2000-03-24 00:00:00,25,true,2000-07-01 00:00:00,true,005126876,SCHMALZ AUSTRALIA PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:19.250094
53053413817,Techni Waterjet Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3124,2000-03-24 00:00:00,25,true,2000-07-01 00:00:00,true,053413817,TECHNI WATERJET PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:28.376536
60004546543,AutoPacific Group,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3173,2000-03-24 00:00:00,25,true,2000-07-01 00:00:00,true,004546543,AUTOPACIFIC AUSTRALIA PTY LTD,"","","",https://semma.com.au/members-directory/,2026-02-19 00:56:54.503032
76004871489,Flowline Industries Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3201,2000-03-24 00:00:00,25,true,2000-07-01 00:00:00,true,004871489,FLOWLINE INDUSTRIES PTY. LTD.,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:18.230692
50004983984,Propharma Australia Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2000-03-24 00:00:00,25,true,2000-07-01 00:00:00,true,004983984,PROPHARMA AUSTRALIA PTY. LTD.,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:42.459189
28007143259,VGL Allied Connectors,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3173,2000-03-24 00:00:00,25,true,2000-07-01 00:00:00,true,007143259,V.G.L. IMPEX PTY. LTD.,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:57.547585
81066744572,IMTS Machinery,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3008,2000-03-27 00:00:00,25,true,2000-07-01 00:00:00,true,066744572,PETER TUCKER & ASSOCIATES PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:33.139224
71080736456,ASHT Pty Ltd,Education/Training,Australian Private Company,Active,RTO,SA,5000,2000-03-28 00:00:00,25,true,2000-07-01 00:00:00,true,080736456,ASHT PTY LTD,"","","",https://training.gov.au/organisation/details/0137,2026-02-19 00:41:04.567645
54050998493,The Suzan Johnston Organization (Aust) Pty Ltd,Education/Training,Australian Private Company,Active,RTO,VIC,3000,2000-03-28 00:00:00,25,true,2000-07-01 00:00:00,true,050998493,THE SUZAN JOHNSTON ORGANIZATION (AUST.) PTY. LTD.,"","","",https://training.gov.au/organisation/details/0170,2026-02-19 00:41:05.290341
48083423938,IFM Efector,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3170,2000-03-28 00:00:00,25,true,2000-07-01 00:00:00,true,083423938,IFM EFECTOR PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:31.589864
58006182798,Panelprint Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3153,2000-03-28 00:00:00,25,true,2000-07-01 00:00:00,true,006182798,PANELPRINT PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:06.574259
67079682661,DECISION MODELLING GROUP PTY LIMITED,"",Australian Private Company,Active,ABR-Search,NSW,2132,2000-03-28 00:00:00,25,true,2000-07-01 00:00:00,true,079682661,DECISION MODELLING GROUP PTY LIMITED,"","","","",2026-02-19 00:45:43.976701
68003337611,ABB Australia Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,2170,2000-03-30 00:00:00,25,true,2000-07-01 00:00:00,true,003337611,ABB AUSTRALIA PTY LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 00:41:20.60442
83069941662,Romheld Automation Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2567,2000-03-31 00:00:00,25,true,2000-07-01 00:00:00,true,069941662,ROMHELD AUTOMATION PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:17.340301
34113676290,PILZ Australia Industrial Automation,Manufacturing,Limited Partnership,Active,SEMMA,VIC,3170,2000-03-31 00:00:00,25,true,2000-07-01 00:00:00,true,"",PILZ AUSTRALIA INDUSTRIAL AUTOMATION LIMITED PARTNERSHIP,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:41.103724
36003419789,Mobile Welding Services Pty Ltd,Education/Training,Australian Private Company,Active,RTO,NSW,2765,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,003419789,MOBILE WELDING SERVICES PTY LTD,"","","",https://training.gov.au/organisation/details/0485,2026-02-19 00:41:11.638499
92056460845,AXT Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2102,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,056460845,AXT PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:41:44.433384
85058316902,Epicor,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2060,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,058316902,EPICOR SOFTWARE (AUST) PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:14.975994
36007305231,Invenio Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3128,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,007305231,INVENIO PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:37.651768
53052214132,Raymax Applications,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2106,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,052214132,RAYMAX APPLICATIONS PTY LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:15.376399
51057134522,Shisham Stanley Group,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3175,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,057134522,SUPAPRODUCTS PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:21.525042
30080508603,Successful Endeavours Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3175,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,080508603,SUCCESSFUL ENDEAVOURS PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:25.071045
37005403350,PNOinsurance,Service Provider,Australian Private Company,Active,NorthLink-FoodSvc,VIC,3145,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,005403350,PNOINSURANCE PTY LTD,"","",https://pno.com.au/,https://northlink.org.au/melbournes-north-food-group/service-provider-directory/,2026-02-19 00:44:29.917147
76091205211,Integrated Construction Modelling,"",Australian Private Company,Active,ABR-Search,SA,5022,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,091205211,SIMGRA PTY LTD,"","","","",2026-02-19 00:45:46.177956
42077435155,Total Precision Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3153,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,077435155,TOTAL PRECISION PTY. LTD.,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:54.303025
36006772774,Volgren Australia Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,006772774,VOLGREN AUSTRALIA PTY. LIMITED,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:57.922841
60006224415,Dimac Tooling Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3175,2000-04-02 00:00:00,25,true,2000-07-01 00:00:00,true,006224415,DIMAC TOOLING PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:08.12034
21006633754,Fischer Plastic Products,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3170,2000-04-03 00:00:00,25,true,2000-07-01 00:00:00,true,006633754,FISCHER PLASTIC PRODUCTS PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:18.489204
42092340700,HUBTEX Australia,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2765,2000-04-05 00:00:00,25,true,2000-07-01 00:00:00,true,092340700,HUBTEX AUSTRALIA PTY LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:31.009327
59050242683,Lightwave Technology,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3153,2000-04-05 00:00:00,25,true,2000-07-01 00:00:00,true,050242683,ORYVILLA PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:48.875237
21084315195,Dimattina Coffee,Manufacturing,Australian Private Company,Active,NorthLink-FoodMfg,VIC,3073,2000-04-05 00:00:00,25,true,2000-07-01 00:00:00,true,084315195,DIMATTINA COFFEE PTY. LTD.,"","",https://dimattinacoffee.com.au/,https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/,2026-02-19 00:43:46.459115
84004012391,Bambach Wires and Cables Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3847,2000-04-05 00:00:00,25,true,2000-07-01 00:00:00,true,004012391,BAMBACH WIRES & CABLES PTY LIMITED,"","","",https://semma.com.au/members-directory/,2026-02-19 00:56:55.273997
79006409687,MJC Partners Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2000-04-05 00:00:00,25,true,2000-07-01 00:00:00,true,006409687,MJC PARTNERS PTY LTD,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:35.09757
70063009521,GEM College of International Business (Australia) Pty Ltd,Education/Training,Australian Private Company,Active,RTO,SA,5082,2000-04-06 00:00:00,25,true,2000-07-01 00:00:00,true,063009521,GEM COLLEGE OF INTERNATIONAL BUSINESS (AUSTRALIA) PTY LTD,"","","",https://training.gov.au/organisation/details/0366,2026-02-19 00:41:08.131249
33078726271,Dayview Window Company (AUST) Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2000-04-06 00:00:00,25,true,2000-07-01 00:00:00,true,078726271,DAYVIEW WINDOW COMPANY (AUST.) PTY. LTD.,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:06.726117
46001044391,ADCO Constructions,Manufacturing,Australian Private Company,Active,SEMMA,VIC,2060,2000-04-08 00:00:00,25,true,2000-07-01 00:00:00,true,001044391,ADCO CONSTRUCTIONS PTY LTD,"","","",https://semma.com.au/members-directory/,2026-02-19 00:56:43.58566
15084974541,Kemppi Australia Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2164,2000-04-09 00:00:00,25,true,2000-07-01 00:00:00,true,084974541,KEMPPI AUSTRALIA PTY LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:42.878593
68005586694,Fisher’s Pallets,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3840,2000-04-09 00:00:00,25,true,2000-07-01 00:00:00,true,005586694,FISHERS (LATROBE VALLEY) PROPRIETARY LIMITED,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:17.513984
60000161106,Colchester Machine Tool Solutions Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2147,2000-04-10 00:00:00,25,true,2000-07-01 00:00:00,true,000161106,COLCHESTER MACHINE TOOL SOLUTIONS PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:01.340149
64074228005,Leussink Engineering Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2526,2000-04-10 00:00:00,25,true,2000-07-01 00:00:00,true,074228005,C & M LEUSSINK ENGINEERING PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:48.697235
16021300521,William Buck Pty Ltd,Manufacturing,Other Partnership,Active,AMTIL,VIC,2000,2000-04-10 00:00:00,25,true,2000-07-01 00:00:00,true,"",G ABRAS & Others,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:38.166684
48005793911,Inductotherm Group Australia,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3198,2000-04-11 00:00:00,25,true,2000-07-01 00:00:00,true,005793911,INDUCTOTHERM GROUP AUSTRALIA PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:33.347363
92001259749,Alumac Industries Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2229,2000-04-12 00:00:00,25,true,2000-07-01 00:00:00,true,001259749,AMSLAM INVESTMENTS PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:41:30.161817
47006467821,Die-Tech Tooling Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3173,2000-04-12 00:00:00,25,true,2000-07-01 00:00:00,true,006467821,DIE-TECH TOOLING PTY. LTD.,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:07.602881
93050049299,Think: Colleges Pty Ltd,Education/Training,Australian Private Company,Active,RTO,NSW,2010,2000-04-13 00:00:00,25,true,2000-07-01 00:00:00,true,050049299,THINK: COLLEGES PTY LTD,"","","",https://training.gov.au/organisation/details/0269,2026-02-19 00:41:07.148149
51088206197,Hounslow Engineering Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3153,2000-04-13 00:00:00,25,true,2000-07-01 00:00:00,true,088206197,NERANA INDUSTRIES PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:30.759859
89074351232,Ductmakers Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3201,2000-04-13 00:00:00,25,true,2000-07-01 00:00:00,true,074351232,DUCTMAKERS PTY. LTD.,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:10.111394
27006369348,ODT Engineering Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2000-04-13 00:00:00,25,true,2000-07-01 00:00:00,true,006369348,O. D. T. ENGINEERING PTY. LTD.,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:39.564452
45070275562,Advanced Cutting Technology Pty Ltd,Manufacturing,Australian Private Company,Active,"AMTIL,SEMMA",VIC,3201,2000-04-14 00:00:00,25,true,2018-07-01 00:00:00,true,070275562,ADVANCED CUTTING TECHNOLOGY PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 01:00:33.577416
51000151351,Bar’s Leaks,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2229,2000-04-14 00:00:00,25,true,2000-07-01 00:00:00,true,000151351,BAR'S LEAKS (AUSTRALIA) PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:41:46.313942
16083521751,CADApps Australia,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3168,2000-04-14 00:00:00,25,true,2000-07-01 00:00:00,true,083521751,CADAPPS (AUSTRALIA) PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:41:51.49712
14050028209,Efficient Lighting Systems,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3056,2000-04-14 00:00:00,25,true,2000-07-01 00:00:00,true,050028209,EFFICIENT LIGHTING SYSTEMS PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:12.839581
29005279907,Ace Wire Works VIC Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3803,2000-04-16 00:00:00,25,true,2000-07-01 00:00:00,true,005279907,ACE WIRE WORKS (VIC.) PTY. LTD.,"","","",https://semma.com.au/members-directory/,2026-02-19 00:56:43.184617
94006606515,Machinery Forum (NSW) Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2116,2000-04-17 00:00:00,25,true,2000-07-01 00:00:00,true,006606515,MACHINERY FORUM (N.S.W.) PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:51.496813
58552536547,Rigby Cooke Lawyers,Manufacturing,Other Partnership,Active,AMTIL,VIC,3000,2000-04-18 00:00:00,25,true,2000-07-01 00:00:00,true,"",HOLIROM PTY LTD & KARVELA PRACTICE CO PTY LTD & WINTER PEARLS PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:16.673145
91001514889,Unique Tooling,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2164,2000-04-18 00:00:00,25,true,2000-07-01 00:00:00,true,001514889,UNIQUE TOOLING PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:33.727386
31052900562,ALLGATE AUTOMATION,"",Australian Private Company,Active,ABR-Search,NSW,2565,2000-04-18 00:00:00,25,true,2000-07-01 00:00:00,true,052900562,ALLGATTI PTY LTD,"","","","",2026-02-19 00:45:12.173995
16075926840,Atlas Tooling Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3195,2000-04-18 00:00:00,25,true,2000-07-01 00:00:00,true,075926840,ATLAS TOOLING PTY. LTD.,"","","",https://semma.com.au/members-directory/,2026-02-19 00:56:53.289694
89005551057,Hilton Manufacturing Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2000-04-18 00:00:00,25,true,2010-12-01 00:00:00,true,005551057,HILTON MANUFACTURING PTY LTD,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:21.804281
32001255312,Coregas,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2161,2000-04-19 00:00:00,25,true,2000-07-01 00:00:00,true,001255312,COREGAS PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:06.85946
96082799282,Australian College of the Arts Pty Ltd,Education/Training,Australian Private Company,Active,RTO,VIC,3066,2000-04-21 00:00:00,25,true,2000-07-01 00:00:00,true,082799282,AUSTRALIAN COLLEGE OF THE ARTS PTY LTD,"","","",https://training.gov.au/organisation/details/0109,2026-02-19 00:41:04.200885
41082617525,AUTOMATION WORKS PTY LTD,"",Australian Private Company,Active,ABR-Search,VIC,3204,2000-04-21 00:00:00,25,true,2000-07-01 00:00:00,true,082617525,AUTOMATION WORKS PTY LTD,"","","","",2026-02-19 00:45:06.390457
51059124319,Nuline Windows,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3173,2000-04-21 00:00:00,25,true,2001-10-01 00:00:00,true,059124319,NULINE WINDOWS PTY LTD,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:38.654357
47088359728,Syskim International Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2154,2000-04-22 00:00:00,25,true,2000-07-01 00:00:00,true,088359728,SYSKIM INTERNATIONAL PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:27.729328
19008201894,Zeiss Australia,Manufacturing,Australian Private Company,Active,AMTIL,NSW,5160,2000-04-22 00:00:00,25,true,2000-07-01 00:00:00,true,008201894,CARL ZEISS VISION AUSTRALIA PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:38.935267
42076185389,EMBEDDED SOLUTIONS (AUST) PTY. LTD.,"",Australian Private Company,Active,ABR-Search,VIC,3204,2000-04-22 00:00:00,25,true,2000-07-01 00:00:00,true,076185389,EMBEDDED SOLUTIONS (AUST) PTY. LTD.,"","","","",2026-02-19 00:45:24.51642
21079620009,BB Engineering Plastics,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2000-04-22 00:00:00,25,true,2000-07-01 00:00:00,true,079620009,BUSY BEE BRUSHWARE PTY. LTD.,"","","",https://semma.com.au/members-directory/,2026-02-19 01:00:47.431633
67413472774,Caravan Industry Association - Victoria,Manufacturing,Other Unincorporated Entity,Active,NorthLink-MfgPartner,VIC,3003,2000-04-27 00:00:00,25,true,2000-07-01 00:00:00,true,"",CARAVAN TRADE & INDUSTRIES ASSOCIATION OF VICTORIA,"","",https://ciavic.com.au/,https://northlink.org.au/melbournes-north-advanced-manufacturing-group/partner-directory/,2026-02-19 00:44:40.64463
64000943297,AUTOMATION FEEDING DEVICES PTY LTD,"",Australian Private Company,Active,ABR-Search,NSW,2141,2000-04-27 00:00:00,25,true,2000-07-01 00:00:00,true,000943297,AUTOMATION FEEDING DEVICES PTY LTD,"","","","",2026-02-19 00:45:18.694406
83007166618,Wolters Steel Mesh & Hardware Supplies,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3201,2000-04-28 00:00:00,25,true,2000-07-01 00:00:00,true,007166618,WOLTER STEEL CO. PTY. LTD.,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:59.623664
